종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"071970","STX중공업","KOSPI",,"5740","-160","-2.71","5970","5980","5710","273722","1589249060","162820702240","28365976"
"002820","SUN&L","KOSPI",,"5790","-50","-0.86","5840","5840","5750","5766","33325380","73000256310","12607989"
"289080","SV인베스트먼트","KOSDAQ","중견기업부","3870","-40","-1.02","3890","3930","3870","269147","1046771100","206015580000","53234000"
"084870","TBH글로벌","KOSPI",,"3070","130","4.42","2940","3080","2910","237894","722067610","64030434330","20856819"
"002710","TCC스틸","KOSPI",,"8960","100","1.13","8810","9180","8760","975431","8739130670","210560000000","23500000"
"089230","THE E&M","KOSDAQ","중견기업부","946","-16","-1.66","962","983","940","1010455","970052299","164083880686","173450191"
"161570","THE MIDONG","KOSDAQ","중견기업부","1665","65","4.06","1640","1795","1610","991165","1691476650","25945411950","15582830"
"192410","THQ","KOSDAQ","중견기업부","3320","205","6.58","3125","3400","3125","292246","955690575","96047264680","28929899"
"032540","TJ미디어","KOSDAQ","중견기업부","5250","-100","-1.87","5350","5350","5050","233755","1204091110","73140947250","13931609"
"048770","TPC","KOSDAQ","중견기업부","4320","-55","-1.26","4375","4375","4270","80360","345329600","63821831040","14773572"
"246690","TS인베스트먼트","KOSDAQ","중견기업부","3390","0","0.00","3390","3475","3380","287122","981553020","132636729810","39125879"
"317240","TS트릴리온","KOSDAQ","벤처기업부","1105","-10","-0.90","1125","1125","1095","70369","77529980","100647878565","91084053"
"002900","TYM","KOSPI",,"2260","-10","-0.44","2285","2285","2255","1251275","2832638405","319484321440","141364744"
"038340","UCI","KOSDAQ","투자주의환기종목(소속부없음)","445","0","0.00","0","0","0","0","0","16641828315","37397367"
"073570","WI","KOSDAQ","중견기업부","2315","90","4.04","2205","2360","2170","17611954","40166609105","187294780995","80904873"
"024070","WISCOM","KOSPI",,"4420","0","0.00","4455","4455","4285","108288","472369215","67742855960","15326438"
"057030","YBM넷","KOSDAQ","중견기업부","7240","20","0.28","7160","7280","7160","104980","756836610","118103926280","16312697"
"037270","YG PLUS","KOSPI",,"7380","-190","-2.51","7570","7580","7340","1053321","7830907490","468109045800","63429410"
"040300","YTN","KOSDAQ","중견기업부","3785","-45","-1.17","3890","3890","3780","99177","379777095","158970000000","42000000"
"051390","YW","KOSDAQ","중견기업부","4415","25","0.57","4390","4420","4325","42463","185260935","50133949720","11355368"
"052220","iMBC","KOSDAQ","중견기업부","5080","-20","-0.39","4950","5400","4850","2227035","11395364645","116840000000","23000000"
"079940","가비아","KOSDAQ","우량기업부","13550","-50","-0.37","13600","13700","13500","63729","867856250","183408518200","13535684"
"078890","가온미디어","KOSDAQ","우량기업부","15900","50","0.32","15850","16100","15200","689390","10814578000","252045941400","15851946"
"000500","가온전선","KOSPI",,"30750","-350","-1.13","31100","31200","30500","12266","376353700","127930670250","4160347"
"036620","감성코퍼레이션","KOSDAQ","중견기업부","1545","10","0.65","1535","1545","1500","177468","269856580","116373875865","75322897"
"000860","강남제비스코","KOSPI",,"28900","1050","3.77","27850","28900","27550","104577","2976042150","187850000000","6500000"
"217730","강스템바이오텍","KOSDAQ","기술성장기업부","4445","0","0.00","4440","4480","4400","82898","368249260","113621703160","25561688"
"114190","강원","KOSDAQ","관리종목(소속부없음)","2500","0","0.00","0","0","0","0","0","45387277500","18154911"
"035250","강원랜드","KOSPI",,"28350","200","0.71","28000","28400","27650","868201","24349406200","6065213175000","213940500"
"094480","갤럭시아머니트리","KOSDAQ","우량기업부","6580","-120","-1.79","6610","6710","6570","189214","1251699270","258132334040","39229838"
"011420","갤럭시아에스엠","KOSPI",,"2330","-70","-2.92","2385","2410","2320","448423","1052510400","64190670520","27549644"
"063080","게임빌","KOSDAQ","우량기업부","35000","1650","4.95","33500","35200","33100","65204","2221931800","230831720000","6595192"
"039240","경남스틸","KOSDAQ","우량기업부","11400","1920","20.25","9800","12100","9530","33632257","368186346870","285000000000","25000000"
"053950","경남제약","KOSDAQ","중견기업부","6650","-60","-0.89","6730","6770","6590","118214","784510970","133329607250","20049565"
"223310","경남제약헬스케어","KOSDAQ","관리종목(소속부없음)","3320","0","0.00","0","0","0","0","0","44267239920","13333506"
"002100","경농","KOSPI",,"14450","-100","-0.69","14550","14600","14300","63777","918354450","282101208750","19522575"
"009450","경동나비엔","KOSPI",,"68800","200","0.29","68600","69000","67500","47093","3203289300","936005424000","13604730"
"267290","경동도시가스","KOSPI",,"22550","-50","-0.22","22600","22600","22200","16500","369180850","132941405300","5895406"
"012320","경동인베스트","KOSPI",,"37050","-50","-0.13","37100","37300","36700","7324","271310800","87624102150","2365023"
"011040","경동제약","KOSDAQ","우량기업부","10750","-150","-1.38","10850","10900","10650","141077","1513472750","330764234500","30768766"
"000050","경방","KOSPI",,"13650","-300","-2.15","13950","13950","13650","39832","547871950","374218435500","27415270"
"214390","경보제약","KOSPI",,"12100","-150","-1.22","12250","12300","12050","45774","556658350","289273006000","23906860"
"012610","경인양행","KOSPI",,"7050","-40","-0.56","7090","7100","7010","154627","1089216340","292901873250","41546365"
"009140","경인전자","KOSPI",,"29400","-50","-0.17","29450","29700","29200","2203","64807100","46181431800","1570797"
"024910","경창산업","KOSDAQ","중견기업부","2970","-70","-2.30","3040","3045","2840","553791","1631685960","106382444850","35819005"
"013580","계룡건설","KOSPI",,"41900","-500","-1.18","42050","42500","41500","91572","3834016200","374205003300","8930907"
"012200","계양전기","KOSPI",,"4820","15","0.31","4805","4830","4740","186044","888620175","157132000000","32600000"
"012205","계양전기우","KOSPI",,"7910","0","0.00","7880","7920","7860","1881","14839500","11074000000","1400000"
"002140","고려산업","KOSPI",,"3815","70","1.87","3750","3815","3720","84533","318583710","95143906375","24939425"
"198440","고려시멘트","KOSDAQ","우량기업부","4265","-5","-0.12","4300","4300","4210","195610","829842235","136394529400","31979960"
"049720","고려신용정보","KOSDAQ","중견기업부","10050","90","0.90","9950","10050","9940","34608","346372040","143715000000","14300000"
"010130","고려아연","KOSPI",,"512000","-6000","-1.16","515000","521000","507000","33072","16909940000","9661440000000","18870000"
"002240","고려제강","KOSPI",,"28300","350","1.25","28200","28400","27600","58861","1651906500","650900000000","23000000"
"014570","고려제약","KOSDAQ","우량기업부","10150","50","0.50","10150","10200","10000","27279","275110650","111650000000","11000000"
"348150","고바이오랩","KOSDAQ","기술성장기업부","32550","-2000","-5.79","34550","34600","31600","359853","11775666950","526058224650","16161543"
"098460","고영","KOSDAQ","우량기업부","22350","-500","-2.19","22750","23000","22200","193190","4330936850","1534433774250","68654755"
"035290","골드앤에스","KOSDAQ","관리종목(소속부없음)","1305","0","0.00","0","0","0","0","0","47272202550","36223910"
"038530","골드퍼시픽","KOSDAQ","중견기업부","2230","10","0.45","2165","2280","2105","45497665","99206580430","177029760890","79385543"
"900280","골든센츄리","KOSDAQ","외국기업(소속부없음)","444","3","0.68","442","448","435","747752","330032125","78398674404","176573591"
"215000","골프존","KOSDAQ","우량기업부","143600","-4800","-3.23","149200","149200","143400","72354","10501062200","901149594000","6275415"
"121440","골프존뉴딘홀딩스","KOSDAQ","중견기업부","9080","-10","-0.11","9090","9140","9010","125586","1136008190","388958307440","42836818"
"183410","골프존데카","KONEX","일반기업부","2590","-60","-2.26","2645","2650","2430","1330","3264080","10647906990","4111161"
"076340","관악산업","KONEX","일반기업부","9120","1180","14.86","8990","9130","8100","8745","77345310","44427715200","4871460"
"009290","광동제약","KOSPI",,"8450","70","0.84","8330","8450","8330","80910","679909030","442956190950","52420851"
"014200","광림","KOSDAQ","중견기업부","3240","90","2.86","3180","3265","3130","1322441","4228160570","236457063000","72980575"
"017040","광명전기","KOSPI",,"3120","5","0.16","3120","3200","3090","730624","2287729570","135213358800","43337615"
"017900","광전자","KOSPI",,"2935","65","2.26","2880","2970","2875","273960","798358160","170064944405","57943763"
"037710","광주신세계","KOSPI",,"228000","-4500","-1.94","233000","236000","223000","7978","1822257000","364800000000","1600000"
"026910","광진실업","KOSDAQ","중견기업부","6260","-80","-1.26","6280","6330","6180","29073","181951500","40097835300","6405405"
"090150","광진윈텍","KOSDAQ","중견기업부","9500","-600","-5.94","10050","10150","9500","519342","5080145820","164904733500","17358393"
"355150","교보10호스팩","KOSDAQ","SPAC(소속부없음)","2225","-5","-0.22","2240","2240","2215","6992","15545970","11837000000","5320000"
"331520","교보9호스팩","KOSDAQ","SPAC(소속부없음)","2250","-5","-0.22","2265","2265","2245","13790","31007130","8730000000","3880000"
"030610","교보증권","KOSPI",,"8550","-20","-0.23","8600","8600","8510","34157","291463480","552785680800","64653296"
"339770","교촌에프앤비","KOSPI",,"20400","-100","-0.49","20450","20600","20200","90164","1835180300","509643816000","24982540"
"053270","구영테크","KOSDAQ","중견기업부","3855","5","0.13","3810","3905","3780","378616","1452520555","101749540770","26394174"
"007690","국도화학","KOSPI",,"79100","4100","5.47","79900","82400","77500","369609","29416295700","586179725600","7410616"
"005320","국동","KOSPI",,"2550","65","2.62","2485","2560","2475","500666","1263510890","137562996150","53946273"
"001140","국보","KOSPI",,"1405","-15","-1.06","1420","1430","1365","784005","1090437530","85797085105","61065541"
"066620","국보디자인","KOSDAQ","우량기업부","20850","300","1.46","20550","20900","20450","14554","300212500","156375000000","7500000"
"043650","국순당","KOSDAQ","우량기업부","9150","-110","-1.19","9260","9260","8500","98244","891576420","163403481600","17858304"
"006050","국영지앤엠","KOSDAQ","중견기업부","2290","-30","-1.29","2315","2315","2275","153811","352151285","79910106470","34895243"
"060480","국일신동","KOSDAQ","중견기업부","4320","75","1.77","4235","4345","4225","78550","337000290","47908800000","11090000"
"078130","국일제지","KOSDAQ","중견기업부","5500","40","0.73","5490","5570","5450","997616","5501140390","701896101500","127617473"
"307750","국전약품","KOSDAQ","우량기업부","13400","1350","11.20","12450","14500","12050","42458501","567019574550","657528204600","49069269"
"002720","국제약품","KOSPI",,"8720","250","2.95","8320","9290","8280","6472999","57551961460","168087504800","19276090"
"243870","굿센","KONEX","일반기업부","17800","0","0.00","0","0","0","0","0","45991729000","2583805"
"204020","그리티","KOSDAQ","중견기업부","3545","20","0.57","3525","4005","3485","1382501","5195527160","71422639350","20147430"
"083420","그린케미칼","KOSPI",,"11800","0","0.00","11800","11850","11550","130831","1529032600","283200000000","24000000"
"186230","그린플러스","KOSDAQ","벤처기업부","17600","-150","-0.85","18000","18000","17550","102390","1809822150","190435308800","10820188"
"014530","극동유화","KOSPI",,"4315","-15","-0.35","4295","4335","4285","79747","343313665","150461547300","34869420"
"900070","글로벌에스엠","KOSDAQ","외국기업(소속부없음)","1035","0","0.00","1025","1040","1000","699228","713874775","55625006880","53743968"
"204620","글로벌텍스프리","KOSDAQ","중견기업부","3375","-15","-0.44","3370","3425","3325","81910","274581145","164486332125","48736691"
"019660","글로본","KOSDAQ","중견기업부","4130","225","5.76","3915","4160","3870","277732","1120597210","135316637470","32764319"
"014280","금강공업","KOSPI",,"8690","40","0.46","8610","8750","8590","98491","853234520","254872112330","29329357"
"014285","금강공업우","KOSPI",,"14550","0","0.00","14550","14700","14550","5640","82288900","8582681250","589875"
"053260","금강철강","KOSDAQ","우량기업부","5680","-30","-0.53","5710","5740","5560","24364","137634260","106329600000","18720000"
"008870","금비","KOSPI",,"75400","-500","-0.66","75900","75900","75000","403","30318800","75400000000","1000000"
"001570","금양","KOSPI",,"5540","30","0.54","5510","5760","5450","1205494","6758428210","266477855840","48100696"
"002990","금호건설","KOSPI",,"12900","-300","-2.27","13150","13150","12850","149983","1941175800","472577619600","36633924"
"002995","금호건설우","KOSPI",,"34300","-1000","-2.83","35300","35300","34250","960","33220900","10024723800","292266"
"011780","금호석유","KOSPI",,"203500","3500","1.75","203000","207000","201500","347426","70895857000","6200175118500","30467691"
"011785","금호석유우","KOSPI",,"123500","2000","1.65","123500","124500","121500","38834","4773727000","373400521000","3023486"
"214330","금호에이치티","KOSPI",,"2325","35","1.53","2285","2325","2265","1085719","2499390680","319944640350","137610598"
"001210","금호전기","KOSPI",,"3765","-105","-2.71","3920","4140","3695","611589","2376718865","62000141265","16467501"
"073240","금호타이어","KOSPI",,"5870","-150","-2.49","5990","6050","5790","598087","3503504570","1686217884690","287260287"
"036190","금화피에스시","KOSDAQ","우량기업부","33150","50","0.15","33150","33300","32850","9108","301457500","198900000000","6000000"
