"id","bspl","detailname","resultname"
229,BS,장기매출채권,금융자산
230,BS,관계기업및공동기업투자,투자주식
231,BS,퇴직급여부채,충당부채
232,BS,관계기업투자주식,투자주식
233,BS,장기미지급비용,금융부채
234,PL,관계기업에대한지분법이익,영업외손익
235,BS,기타포괄손익공정가치지분상품평가손익,기타자본
236,BS,관계기업기타포괄손익에대한지분해당액,기타자본
237,PL,보통주기본주당이익,제거
238,PL,보통주희석주당이익,제거
239,PL,우선주기본주당이익,제거
240,PL,우선주희석주당이익,제거
241,BS,단기대여금,금융자산
242,BS,유동성리스채권,금융자산
243,BS,종속기업공동기업및관계기업투자,투자주식
244,BS,퇴직급여자산,위치파악4
245,BS,리스채권,금융자산
246,BS,유동성리스부채,금융부채
247,BS,유동성장기사채및차입금,금융부채
248,BS,당기기타포괄손익,기타자본
249,PL,현금흐름위험회피평가손익,위치파악2
250,BS,기타포괄손익공정가치지분상품처분/평가손익,기타자본
251,cf,기타투자활동으로인한현금흐름,투자활동현금흐름
252,BS,종속기업관계기업및공동기업투자주식,투자주식
253,BS,유동성장기사채,금융부채
254,PL,종속기업투자주식손상차손,영업외손익
255,PL,종속기업투자주식처분손실,영업외손익
256,PL,재평가이익,위치파악2
257,BS,부채및자본합계,부채와자본총계
258,PL,판매관리비,판관비
259,BS,지분법자본변동,기타자본
260,BS,상각후원가측정유가증권,금융자산
261,BS,상각후원가측정대출채권및기타금융자산,금융자산
262,BS,종속기업투자자산,투자주식
263,BS,차입부채,금융부채
264,BS,당기손익공정가치측정금융부채,금융부채
265,PL,당기손익공정가치측정금융상품관련이익,금융손익
266,PL,당기손익인식금융자산처분이익,금융손익
267,PL,당기손익인식금융자산평가이익,위치파악2
268,PL,지분법이익,영업외손익
269,PL,기타의영업수익,매출액
270,PL,당기손익공정가치측정금융상품관련손실,금융손익
271,PL,당기손익인식금융자산처분손실,금융손익
272,PL,당기손익인식금융자산평가손실,위치파악2
273,PL,파생상품평가손실,위치파악2
274,PL,지분법손실,영업외손익
275,BS,기타유동채권,금융자산
276,BS,유동기타포괄손익_공정가치측정금융자산,금융자산
277,BS,유동리스자산,유형자산
278,BS,기타비유동채권,금융자산
279,BS,비유동금융기관예치금,현금성자산
280,BS,비유동기타포괄손익_공정가치측정금융자산,금융자산
281,BS,비유동당기손익_공정가치측정금융자산,금융자산
282,BS,비유동리스자산,유형자산
283,BS,기타유동채무,기타부채
284,BS,파생상품부채,금융부채
285,PL,기타의판매비와관리비,기타판관비
286,PL,법인세비용차감전손실,세전이익
287,PL,계속영업손실,영업손익
288,PL,중단영업이익,중단영업손익
289,PL,중단영업손실,중단영업손익
290,PL,후속적으로당기손익으로재분류되지않는포괄손익,총포괄손익
291,BS,기타포괄손익측정금융자산평가이익,기타자본
292,PL,유형자산재평가이익,위치파악2
293,PL,계속영업기본주당손실,제거
294,PL,중단영업기본주당이익,제거
295,BS,미수금,금융자산
296,BS,장기매도가능금융자산,금융자산
297,BS,선수금,기타부채
298,BS,예수금,기타부채
299,BS,미지급비용,금융부채
300,BS,파생상품금융부채,금융부채
301,PL,제품매출,매출액
302,PL,상품매출,매출액
303,PL,기타매출,매출액
304,PL,제품매출원가,매출원가
305,PL,상품매출원가,매출원가
306,PL,기타매출원가,매출원가
307,PL,매도가능금융자산평가손실,위치파악2
308,BS,자산재평가잉여금,기타자본
309,PL,매도가능금융자산평가이익,위치파악2
310,BS,반환재고회수권,재고자산
311,BS,장기금융자산,금융자산
312,BS,장기매출채권및기타채권,금융자산
313,BS,공동기업투자,투자주식
314,BS,반품충당부채,충당부채
316,BS,나기타포괄손익공정가치측정금융자산평가손익,기타자본
317,BS,미청구공사,기타자산
318,BS,초과청구공사,기타부채
319,BS,미수수익,금융자산
320,BS,전환권조정,금융부채
321,BS,전환권대가,기타자본
322,PL,금융손익,금융손익
323,BS,상각후원가측정금융자산,금융자산
324,BS,관계기업투자자산,투자주식
325,BS,예수부채,기타부채
326,BS,발행사채,금융부채
327,PL,대출채권평가및처분이익,위치파악2
328,PL,외환거래이익,영업외손익
329,PL,외환거래손실,영업외손익
330,PL,기타의영업비용,매출원가
331,BS,당기손익공정가치측정지정금융부채신용위험변동효과,기타자본
332,BS,만기보유금융자산,금융자산
333,BS,대여금및수취채권,금융자산
334,BS,위험회피목적파생상품자산,금융자산
335,BS,종속기업및관계기업투자주식,투자주식
336,BS,재보험자산,기타자산
337,BS,특별계정자산,기타자산
338,BS,보험계약부채,기타부채
339,BS,위험회피목적파생상품부채,금융부채
340,BS,특별계정부채,기타부채
341,PL,보험료수익,매출액
342,PL,금융상품투자수익,금융손익
343,PL,배당금비용,금융손익
344,PL,손해조사비,기타판관비
345,PL,재보험료비용,매출원가
346,PL,사업비,매출원가
347,PL,금융상품투자비용,금융손익
348,PL,재산관리비,판관비
349,PL,부동산관리비,판관비
350,PL,매도가능금융자산평가이익손실,위치파악2
351,PL,만기보유금융자산평가이익,위치파악2
352,PL,위험회피목적파생상품평가손실,위치파악2
353,BS,해외사업환산이익손실,기타포괄손익
354,BS,특별계정기타포괄이익손실,기타자본
355,BS,재평가잉여금,기타자본
356,cf,영업활동으로부터창출된현금흐름,영업활동현금흐름
357,BS,기타채권,금융자산
358,BS,장기기타채권,금융자산
359,BS,장기기타지급채무,금융부채
360,BS,장기기타금융부채,금융부채
361,BS,장기충당부채,충당부채
362,PL,관계기업투자손상차손,영업외손익
363,PL,관계기업투자손상차손환입,영업외손익
364,BS,상각후원가측정대출채권,금융자산
365,PL,신용손실충당금전입,영업외손익
366,PL,당기손익공정가치측정금융상품손익,금융손익
367,PL,영업외순이익,영업외손익
368,BS,당기기타포괄이익,기타자본
369,PL,후속적으로당기손익으로재분류되지않는포괄이익,총포괄손익
371,BS,소유주분배예정자산,기타자산
372,BS,종속기업주식,투자주식
373,BS,관계기업및공동기업주식,투자주식
374,BS,단기차입금및유동성장기부채,금융부채
375,BS,기타충당부채,충당부채
376,BS,소유주분배예정부채,기타부채
377,BS,장기매입채무및기타채무,금융부채
378,BS,차입금및사채,금융부채
379,PL,판매비및관리비,판관비
380,PL,계속영업당기순이익,제거
381,PL,중단영업당기순이익,중단영업손익
382,PL,계속영업보통주기본및희석주당이익,제거
383,PL,계속영업우선주기본및희석주당이익,제거
384,PL,중단영업보통주기본및희석주당이익,제거
385,PL,중단영업우선주기본및희석주당이익,제거
386,cf,영업활동에서창출된현금흐름,영업활동현금흐름
387,BS,하자보수충당부채,충당부채
388,BS,파생상품자산,금융자산
389,PL,보통주당기기본및희석주당이익,제거
390,PL,우선주당기기본및희석주당이익,제거
391,BS,장기투자증권,금융자산
392,BS,확정급여자산,위치파악4
393,BS,리스유동부채,금융부채
394,BS,관계기업및종속기업투자,투자주식
395,BS,기타유동충당부채,충당부채
396,BS,기타비유동충당부채,충당부채
397,PL,매출,매출액
398,PL,관계기업투자손익,영업외손익
399,BS,기타포괄이익,기타자본
400,BS,관계기업투자자본변동,기타자본
401,BS,수취채권,금융자산
402,BS,창업투자자산,금융자산
403,BS,투자실적자산,금융자산
404,BS,경영지원자산,기타자산
405,BS,장기수취채권,금융자산
406,BS,비유동금융부채,금융부채
407,BS,확정급여채무,충당부채
408,PL,투자조합비용,매출원가
409,PL,운용투자비용,금융손익
410,PL,종속기업지분법손익,영업외손익
412,BS,비유동당기법인세부채,기타부채
413,PL,종속기업투자손익,영업외손익
414,BS,장기리스부채,금융부채
415,PL,연구개발비,판관비
416,PL,지분법투자손익,영업외손익
417,PL,지분법투자손상차손,영업외손익
418,BS,지분법자본변동중당기손익으로재분류되지않는항목,기타자본
419,PL,당기손익으로재분류되지않는항목의법인세,기타포괄손익
420,BS,기타포괄손익공정가치금융자산평가손익,기타자본
421,PL,당기손익으로재분류될수있는항목의법인세,기타포괄손익
422,BS,기타장기지급채무,금융부채
423,PL,판매비와일반관리비,판관비
424,BS,기타포괄손익의법인세효과,기타자본
425,BS,장기성매출채권및기타수취채권,금융자산
426,BS,장기성매입채무및기타채무,금융부채
427,PL,기타판매비와관리비,기타판관비
428,PL,기타금융수익,금융손익
429,PL,주당순손익,제거
430,BS,기타채무,기타부채
431,BS,당기손익공정가치금융부채,금융부채
432,BS,장기종업원급여충당부채,충당부채
433,BS,공사손실충당부채,충당부채
434,PL,영업손익,영업손익
435,PL,법인세비용차감전순손익,세전이익
436,PL,재평가이익잉여금,위치파악2
437,PL,기타손익,영업외손익
438,PL,법인세비용차감전계속사업손익,세전이익
439,PL,당기순손익,당기순이익
440,PL,당기총포괄손익,총포괄손익
441,PL,기본희석주당순이익,제거
442,PL,기타포괄공정가치측정금융자산평가손익,위치파악2
443,BS,보증금,위치파악3
444,BS,종속관계기업투자,투자주식
445,BS,장기리스채권,금융자산
446,BS,장기보증금,위치파악3
447,BS,선수수익,기타부채
448,BS,유동성충당부채,충당부채
449,BS,장기예수금,기타부채
450,BS,유동성기타금융부채,금융부채
451,BS,유동계약자산,기타자산
452,BS,유동계약부채,기타부채
453,BS,법인세차감후기타포괄손익,기타자본
454,BS,비유동매출채권및기타채권,금융자산
455,PL,매출총손실,매출총이익
456,PL,매출총손익,매출총이익
457,PL,기본및희석주당손실,제거
458,cf,영업활동에서발생한현금흐름,영업활동현금흐름
459,BS,단기차입금및유동사채,금융부채
460,BS,장기차입금및비유동사채,금융부채
461,BS,유동파생상품자산,금융자산
462,BS,기타장기금융자산,금융자산
463,BS,유동파생상품부채,금융부채
464,BS,기타장기금융부채,금융부채
465,BS,보험수리적손익,기타자본
466,BS,법인세효과,기타자본
467,BS,관계회사지분증권,투자주식
468,BS,단기금융부채,금융부채
469,BS,법인세부채,기타부채
470,BS,장기금융부채,금융부채
471,PL,공사매출,매출액
472,PL,분양매출,매출액
473,PL,공사매출원가,매출원가
474,PL,분양매출원가,매출원가
475,BS,유동금융자산,금융자산
476,BS,유동비금융자산,금융자산
477,BS,종속기업및공동관계기업기업투자주식,투자주식
478,BS,장기성매출채권및기타채권,금융자산
479,BS,기타비유동비금융자산,금융자산
480,BS,매입채무및기타유동채무,금융부채
481,BS,유동비금융부채,금융부채
482,PL,관계기업및종속기업관련손실,영업외손익
483,BS,해외사업환산손익,기타포괄손익
484,PL,현금흐름위험회피파생상품평가손익,위치파악2
485,PL,당기포괄손익,총포괄손익
486,BS,장기차입금및사채,금융부채
487,PL,매출채권및기타채권손상차손,영업외손익
488,PL,지분법손익,영업외손익
489,BS,세후기타포괄손익,기타자본
490,BS,비유동계약자산,기타자산
491,BS,종속및관계기업투자주식,투자주식
492,BS,상환우선주부채,금융부채
493,BS,유동파생상품,금융자산
494,BS,퇴직급여운용자산,금융자산
495,BS,비유동전환사채,금융부채
496,BS,종속기업관계기업및공동기업투자,투자주식
497,BS,장기선수금,기타부채
498,BS,기타비유동수취채권,금융자산
499,PL,재분류되지않는항목과관련한법인세,기타포괄손익
500,BS,장기기타수취채권,금융자산
501,BS,리스비유동부채,금융부채
502,PL,제품매출액,매출액
503,PL,상품매출액,매출액
504,BS,단기투자증권,금융자산
505,BS,선급비용,기타자산
506,BS,장기성충당부채,충당부채
507,PL,공사원가,매출원가
508,PL,분양원가,매출원가
509,cf,영업활동으로인한순현금흐름,영업활동현금흐름
510,cf,투자활동으로인한순현금흐름,투자활동현금흐름
511,cf,재무활동으로인한순현금흐름,재무활동현금흐름
512,BS,장기계약부채,기타부채
513,BS,후속적으로당기손익으로재분류되는세후기타포괄손익:,기타자본
514,PL,파생상품평가손익,위치파악2
515,BS,후속적으로당기손익으로재분류되지않는세후기타포괄손익:,기타자본
516,BS,단기예금,현금성자산
517,BS,장기투자금융자산,금융자산
518,BS,종속기업관계기업투자,투자주식
519,BS,장기대여금,금융자산
520,BS,장기미수금,금융자산
521,BS,자기주식처분손익,기타자본
522,BS,투자금융자산평가손익,금융자산
523,BS,지분법자본변동,기타자본
524,BS,해외사업환산손익,기타자본
525,BS,재평가잉여금,이익잉여금
526,PL,종속기업및관계기업에대한지분법손익,영업외손익
527,BS,기타포괄손익공정가치금융자산평가이익,기타자본
528,BS,공정가치측정금융자산,금융자산
529,BS,비유동차입금,금융부채
530,BS,비유동금융보증부채,금융부채
531,PL,종속기업및관계기업투자주식관련손익,영업외손익
532,BS,당좌자산,현금성자산
533,BS,비품,유형자산
534,BS,감가상각누계액,차감형
535,BS,시설장치,유형자산
536,BS,실험기구,유형자산
537,BS,특허권,무형자산
538,BS,상표권,무형자산
539,BS,소프트웨어,무형자산
540,BS,건설중인자산,유형자산
541,BS,임차보증금,금융자산
542,BS,기타보증금,위치파악3
543,BS,이연수익,기타부채
544,BS,사채상환할증금,금융부채
545,BS,퇴직급여충당부채,충당부채
546,BS,주식선택권,기타자본
547,BS,미처리결손금,이익잉여금
548,PL,직원급여,기타판관비
549,PL,퇴직급여,기타판관비
550,PL,주식보상비용,판관비
551,PL,복리후생비,기타판관비
552,PL,여비교통비,기타판관비
553,PL,접대비,기타판관비
554,PL,통신비,기타판관비
555,PL,수도광열비,기타판관비
556,PL,세금과공과,기타판관비
557,PL,감가상각비,기타판관비
558,PL,지급임차료,기타판관비
559,PL,보험료,기타판관비
560,PL,경상연구개발비,기타판관비
561,PL,차량유지비,기타판관비
562,PL,운반비,기타판관비
563,PL,교육훈련비,기타판관비
564,PL,도서인쇄비,기타판관비
565,PL,사무용품비,기타판관비
566,PL,소모품비,기타판관비
567,PL,지급수수료,기타판관비
568,PL,광고선전비,기타판관비
569,PL,무형자산상각비,기타판관비
570,PL,잡비,영업외손익
571,PL,외환차익,금융손익
572,PL,무형자산처분이익,영업외손익
573,PL,잡이익,영업외손익
574,PL,외환차손,금융손익
575,PL,유형자산처분손실,영업외손익
576,PL,무형자산손상차손,영업외손익
577,PL,사채상환손실,금융손익
578,PL,잡손실,영업외손익
579,PL,당기순이익손실,당기순이익
580,BS,유동성금융리스부채,금융부채
581,BS,금융리스부채,금융부채
582,BS,부채합계,부채총계
583,BS,자본합계,자본총계
584,PL,종속기업및관계기업손익,영업외손익
585,PL,법인세차감전순손실,세전이익
586,PL,당기총포괄손실,총포괄손익
587,BS,비유동성리스부채,금융부채
588,PL,매도가능금융자산평가손익,위치파악2
589,BS,환불자산,재고자산
590,BS,종속기업투자및공동기업투자,투자주식
591,BS,환불부채,충당부채
592,PL,공동기업투자손익,영업외손익
593,BS,금융리스채권,금융자산
594,BS,장기투자자산,금융자산
595,BS,유동성파생상품부채,금융부채
596,PL,종속기업공동기업및관계기업투자손익,영업외손익
597,PL,표시통화환산손익,영업외손익
598,BS,종속기업지분투자,투자주식
599,BS,매입채무및기타지급채무,금융부채
600,BS,후속적으로당기손익으로재분류되지않는기타포괄손익,기타자본
601,BS,파생상품평가자산,금융자산
602,BS,확정계약평가자산,기타자산
603,BS,유동화채무,금융부채
604,BS,파생상품평가부채,금융부채
605,BS,확정계약평가부채,기타부채
606,BS,장기기타채무,기타부채
607,PL,법인세비용차감전계속사업이익,세전이익
608,BS,단기기타채권,금융자산
609,BS,단기기타채무,기타부채
610,PL,기본주당손익및희석주당손익,제거
611,cf,투자활동순현금흐름,투자활동현금흐름
612,cf,재무활동순현금흐름,재무활동현금흐름
613,PL,기본주당이익및희석주당이익,제거
614,BS,매출채권및상각후원가측정금융자산,금융자산
615,BS,매입채무및기타금융부채,금융부채
616,BS,판매보증충당부채,충당부채
617,PL,순금융손익,금융손익
618,PL,관계기업관련손익,영업외손익
619,PL,법인세비용차감전계속사업손실,세전이익
620,BS,당기손익으로재분류되는세후기타포괄손익,기타자본
621,BS,당기손익으로재분류되지않는세후기타포괄손익,기타자본
622,PL,유효이자율적용이자수익,금융손익
623,PL,종업원급여,기타판관비
624,PL,감가상각비와기타상각비,기타판관비
625,PL,기타일반관리비,기타판관비
626,PL,법인세비용비용차감전순이익,세전이익
627,PL,기타영업수익,매출액
628,PL,기타영업비용,매출원가
629,BS,종속기업및관계기업공동기업투자,투자주식
630,PL,기타영업외손익,영업외손익
631,PL,후속적으로당기손익으로재분류되지않는포괄손익:,총포괄손익
632,BS,반품자산,재고자산
633,BS,기타장기종업원급여충당부채,충당부채
634,PL,기본주당순손익,제거
635,PL,희석주당순손익,제거
636,BS,단기리스부채,금융부채
637,BS,장기종업원급여부채,충당부채
638,PL,보통주기본주당순손익,제거
639,PL,보통주희석주당순손익,제거
640,PL,구형우선주기본주당순손익,제거
641,PL,구형우선주희석주당순손익,제거
642,BS,대여금및기타미수금,금융자산
643,BS,유동리스채권,금융자산
644,BS,장기대여금및기타미수금,금융자산
645,BS,비유동리스채권,금융자산
646,BS,관계기업및공동기업투자주식,투자주식
647,BS,장기선급비용,기타자산
648,BS,미지급금및기타부채,기타부채
649,BS,장기미지급금및기타부채,기타부채
650,BS,비유동파생상품부채,금융부채
651,PL,외화환산이익,영업외손익
652,PL,파생상품거래이익,금융손익
653,PL,파생상품평가이익,위치파악2
654,PL,금융보증수익,금융손익
655,PL,매출채권처분이익,금융손익
656,PL,외화환산손실,영업외손익
657,PL,금융보증비용,금융손익
658,PL,공정가치측정금융자산처분손실,금융손익
659,PL,법인세차감전이익,세전이익
660,BS,기타포괄손익:,기타자본
662,cf,영업활동으로부터의현금흐름,영업활동현금흐름
663,cf,투자활동으로부터의현금흐름,투자활동현금흐름
664,cf,재무활동으로부터의현금흐름,재무활동현금흐름
665,PL,상각후원가측정금융상품이자수익,금융손익
666,PL,당기손익공정가치측정금융상품이자수익,금융손익
668,PL,신용손실충당금반영전영업손익,영업외손익
669,PL,신용손실충당금전입액,영업외손익
670,BS,법인세비용차감후당기기타포괄손익,기타자본
671,PL,당기손익으로재분류되지않는포괄손익,총포괄손익
672,BS,단기투자자산,금융자산
673,BS,단기미수금,금융자산
674,BS,단기매입채무,금융부채
675,BS,단기미지급금,금융부채
676,PL,기타이익,영업외손익
677,PL,기타손실,영업외손익
678,BS,매출채권손상차손누계액,차감형
679,BS,미청구공사손상차손누계액,차감형
680,BS,미수금손상차손누계액,차감형
681,BS,선급공사비손상차손누계액,차감형
682,BS,기타재고자산,재고자산
683,BS,장기대여금손상차손누계액,차감형
684,BS,장기대여금현재가치할인차금,차감형
685,BS,장기보증금현재가치할인차금,차감형
686,BS,장기미수수익,금융자산
687,BS,장기미수수익손상차손누계액,차감형
688,BS,토지,유형자산
689,BS,건물,유형자산
690,BS,건물감가상각누계액,차감형
691,BS,차량운반구,유형자산
692,BS,차량운반구감가상각누계액,차감형
693,BS,공구와기구,유형자산
694,BS,공구와기구감가상각누계액,차감형
695,BS,비품감가상각누계액,차감형
696,BS,토지손상차손누계액,차감형
697,BS,산업재산권,무형자산
698,BS,시설이용권,무형자산
699,BS,시설이용권손상차손누계액,무형자산
700,BS,예수보증금,위치파악3
701,BS,유동성사채할인발행차금,금융부채
702,BS,유동성하자보수충당부채,충당부채
703,BS,유동성기타충당부채,기타부채
704,BS,사채할인발행차금,금융부채
705,BS,장기금융보증부채,금융부채
706,BS,장기예수보증금,위치파악3
707,BS,사외적립자산,충당부채
708,BS,기타포괄손익공정가치측정금융자산평가손익,금융자산
709,PL,급여,기타판관비
710,PL,임차료,기타판관비
711,PL,매출채권손상차손,영업외손익
712,PL,선급공사비손상차손,영업외손익
713,PL,수선비,기타판관비
714,PL,하자보수비,기타판관비
715,PL,회의비,기타판관비
716,PL,유형자산처분이익,영업외손익
717,PL,투자부동산처분이익,영업외손익
718,PL,투자부동산손상차손환입,영업외손익
719,PL,기타채권손상차손환입,영업외손익
720,PL,기타충당부채환입,영업외손익
721,PL,수입임대료,영업외손익
722,PL,투자부동산처분손실,영업외손익
723,PL,재고자산처분손실,영업외손익
724,PL,기타채권손상차손,영업외손익
725,PL,포상비,기타판관비
726,PL,기부금,기타판관비
727,PL,기타충당부채전입,영업외손익
728,PL,당기손익공정가치측정금융자산평가이익,위치파악2
729,PL,당기손익공정가치측정금융자산처분이익,금융손익
730,BS,금융자산,금융자산
731,BS,금융부채,금융부채
732,BS,관계기업주식,투자주식
733,BS,퇴직급여채무,충당부채
734,BS,자본및부채총계,부채와자본총계
735,PL,임대수익,매출액
736,BS,후속적으로당기손익으로재분류되지않는세후기타포괄손익,기타자본
737,BS,기타포괄손익합계,기타자본
738,BS,관계기업및공동기업,투자주식
739,BS,미청구매출채권,금융자산
740,BS,기타적립금,이익잉여금
741,BS,장기매입채무,금융부채
742,BS,초과청구매출채권,금융자산
743,BS,기타포괄손익공정가치측정금융자산처분손익,기타자본
744,PL,주당순이익,제거
745,BS,관계회사투자,투자주식
746,BS,분양선수금,기타부채
747,PL,순금융수익,금융손익
748,PL,순기타수익,영업외손익
749,BS,자산재평가자산감가상각법인세효과,기타자본
750,BS,미수법인세,금융자산
751,BS,비유동기타채권,금융자산
752,BS,유동금융부채,금융부채
753,BS,파생상품금융자산,금융자산
754,BS,부가세예수금,기타부채
755,BS,기타장기종업원급여부채,충당부채
756,BS,후속적으로당기손익으로재분류되는기타포괄손익:,기타자본
757,BS,후속적으로당기손익으로재분류되지않는기타포괄손익:,기타자본
759,PL,관계기업의확정급여재측정손익,영업외손익
760,BS,유동성금융자산,금융자산
761,BS,금융선급금,기타자산
762,BS,유동성비금융자산,금융자산
763,BS,비유동비금융자산,금융자산
764,BS,유동성금융부채,금융부채
765,BS,금융예수금,기타부채
766,BS,유동성비금융부채,금융부채
767,BS,비유동비금융부채,금융부채
768,PL,종속관계기업투자손익,영업외손익
769,PL,공정가치측정금융자산평가손익,위치파악2
770,BS,종속기업의재측정요소에대한지분,기타포괄손익
771,cf,영업활동에서창출사용된현금흐름,영업활동현금흐름
772,BS,유동상각후원가측정금융자산,금융자산
773,BS,법인세비용차감후기타포괄손익합계,기타자본
774,PL,보통주기본및희석주당이익,제거
775,PL,우선주기본및희석주당이익,제거
776,BS,장기대출채권,금융자산
777,BS,비유동공정가치측정금융자산,금융자산
778,BS,매각예정비유동부채,기타부채
779,BS,기타포괄손익공정가치측정금융자산,기타자본
780,PL,기타대손상각비,위치파악1
781,BS,공정가치금융자산기타포괄손익,기타자본
782,BS,비유동매입채무및기타채무,금융부채
783,PL,종속기업및관계기업투자손익,영업외손익
784,PL,기본및희석주당순손익,제거
785,BS,파생금융상품,금융자산
786,BS,종속기업관계기업공동기업에대한투자,투자주식
787,PL,종속기업공동및관계기업투자관련손익,영업외손익
788,BS,토지재평가잉여금,기타자본
789,BS,매각예정투자주식,기타자산
790,BS,매각예정유형자산,기타자산
791,BS,기타자본구성,기타자본
792,PL,종속기업및관계기업투자이익,영업외손익
793,BS,지분법이익잉여금,이익잉여금
795,BS,나기타포괄손익공정가치금융자산평가손익,기타자본
796,BS,종속기업공동지배기업및관계기업에대한투자자산,투자주식
797,BS,기타포괄손익공정가치측정지분상품처분손익,기타자본
798,BS,기타포괄손익공정가치측정채무상품평가손익,기타자본
799,BS,매출채권및기타유동채권,금융자산
800,BS,단기미수수익,금융자산
801,BS,단기보증금자산,위치파악3
802,BS,유동당기손익공정가치측정금융자산,금융자산
803,BS,장기매출채권및기타비유동채권,금융자산
804,BS,장기보증금자산,위치파악3
805,BS,비유동기타포괄손익공정가치측정금융자산,금융자산
806,BS,비유동당기손익공정가치측정금융자산,금융자산
807,BS,단기미지급비용,금융부채
808,BS,복구충당부채,충당부채
809,BS,장기매입채무및기타비유동채무,금융부채
810,PL,확정급여제도의재측정손실,기타포괄손익
811,BS,단기당기손익공정가치측정금융자산,금융자산
812,BS,단기기타포괄손익공정가치측정금융자산,금융자산
813,BS,단기임차보증금,금융자산
814,BS,부가세대급금,기타자산
815,BS,장기당기손익공정가치측정금융자산,금융자산
816,BS,장기기타포괄손익공정가치측정금융자산,금융자산
817,BS,장기임차보증금,금융자산
818,BS,단기복구충당부채,충당부채
819,BS,소송충당부채,충당부채
820,BS,미지급배당금,금융부채
821,BS,장기임대보증금,위치파악3
822,BS,장기복구충당부채,충당부채
823,BS,장기종업원급여채무,충당부채
824,BS,매출채권및미수금,금융자산
825,BS,유동성임대보증금,위치파악3
826,BS,단기파생상품부채,금융부채
827,BS,장기파생상품부채,금융부채
828,PL,기본및희석주당손익,제거
829,BS,신주인수권부사채,금융부채
830,PL,일반판매비와관리비,판관비
831,PL,수입수수료,영업외손익
832,PL,기타의대손충당금환입,위치파악1
833,PL,채무면제이익,영업외손익
834,PL,사채상환이익,금융손익
835,PL,자산재평가손익,위치파악2
836,PL,기본및희석주당순손실,제거
837,BS,선박,유형자산
838,BS,정부보조금,차감형
839,BS,선박손상차손누계액,차감형
840,BS,선박정기수리,유형자산
841,BS,선박장비품,유형자산
842,BS,집기비품,유형자산
843,BS,회원권,무형자산
844,BS,장기이자율스왑자산,금융자산
845,BS,기타유동수취채권,금융자산
846,BS,유동이자율스왑자산,금융자산
847,BS,현금,현금성자산
848,BS,현금성자산,현금성자산
849,BS,자기주식처분이익,기타자본
850,BS,관계기업자본변동,투자주식
851,BS,법정적립금,이익잉여금
852,BS,국민연금전환금,충당부채
853,BS,종업원급여충당부채,충당부채
854,BS,매입채무및기타유동부채,기타부채
855,PL,용역원가,매출원가
856,PL,건물관리비,기타판관비
857,PL,전산유지비,기타판관비
858,PL,관계기업투자처분이익,영업외손익
859,PL,임대료수익,영업외손익
860,PL,당기손익공정가치금융자산평가이익,위치파악2
861,PL,통화선도평가이익,위치파악2
862,PL,통화선도거래이익,금융손익
863,PL,옵션거래이익,금융손익
864,PL,이자율스왑평가이익,위치파악2
865,PL,이자율스왑거래이익,금융손익
866,PL,무형자산처분손실,영업외손익
867,PL,유형자산손상차손,영업외손익
868,PL,상각후원가금융자산손상차손,영업외손익
869,PL,당기손익공정가치금융자산평가손실,위치파악2
870,PL,통화선도거래손실,금융손익
871,PL,이자율스왑평가손실,위치파악2
872,PL,이자율스왑거래손실,금융손익
873,PL,외환손익,영업외손익
874,BS,관계기업자본변동,기타자본
875,BS,당기세후기타포괄손익,기타자본
876,BS,리스채권_유동,금융자산
877,BS,리스채권_비유동,금융자산
878,BS,리스부채_유동,금융부채
879,BS,리스부채_비유동,금융부채
880,BS,비유동기타채무,기타부채
881,BS,영업권,무형자산
882,BS,영업권이외의무형자산,무형자산
883,BS,종속기업에대한투자자산,투자주식
884,BS,유동매입채무,금융부채
885,BS,확정급여제도의보험수리적손익,기타자본
886,BS,기타포괄손익공정가치지분상품처분손익,기타자본
887,BS,매출채권및기타수취채권,금융자산
888,BS,장기매출채권및기타수취채권,금융자산
889,PL,기타포괄공정가치지분상품평가손익,위치파악2
890,PL,기타포괄공정가치지분상품처분손익,금융손익
891,BS,장기기타금융자산,금융자산
892,PL,판매및관리비용,판관비
893,BS,법인세효과차감후기타포괄손실,기타자본
894,BS,지분법이익잉여금변동,이익잉여금
895,BS,자산,자산총계
896,BS,미수금및기타채권,금융자산
897,BS,장기미수금및기타채권,금융자산
898,BS,부채,부채총계
899,BS,매각예정자산관련부채,기타부채
900,BS,자본,자본총계
901,PL,인건비,기타판관비
902,PL,법인세비용차감전계속영업이익,세전이익
903,PL,계속영업법인세비용,법인세비용
904,PL,계속영업이익,제거
905,PL,중단영업손익,중단영업손익
906,BS,선급법인세,기타자산
907,BS,유동자산합계,유동자산
908,BS,투자주식,금융자산
909,BS,비유동자산합계,비유동자산
910,BS,유동부채합계,유동부채
911,BS,비유동부채합계,비유동부채
912,PL,기본및희석보통주당이익,제거
913,PL,기본및희석우선주당이익,제거
914,BS,관계기업및공동기업투자자산,투자주식
915,BS,비유동성충당부채,충당부채
916,BS,사채및장기차입금,금융부채
917,PL,상품구입원가,매출원가
918,PL,감가상각비와무형자산상각비,기타판관비
919,PL,계속영업기본주당이익,제거
920,PL,계속영업희석주당이익,제거
921,PL,중단영업희석주당이익,제거
922,BS,매각예정분류자산,기타자산
923,PL,계속영업보통주기본주당순이익,제거
924,PL,중단영업보통주기본주당순이익,제거
925,PL,계속영업우선주기본주당순이익,제거
